sentence_id,source_id,juan_num,juan_label,paragraph_idx,sentence_idx,utterance_id,text_punctuated,text_plain,char_count,has_li,has_qi,li_qi_category,byline,headings
Z016182,卷二十九#p058#s5,29,卷二十九,58,5,卷二十九#p058,"如坐井觀天,彼自以為所見之盡,盖窟在井裏,所見自以為足,及到井上,又却尋頭不着,寧可理㑹不得?却自無病。",如坐井觀天彼自以為所見之盡盖窟在井裏所見自以為足及到井上又却尋頭不着寧可理㑹不得却自無病,44,True,False,li_only,"{""raw"": ""(人/傑)""}","[{""level"": 2, ""text"": ""論語十一""}, {""level"": 3, ""text"": ""公冶長下""}, {""level"": 4, ""text"": ""子路有聞章""}, {""level"": 4, ""text"": ""子貢問曰孔文子章""}, {""level"": 4, ""text"": ""子謂子産章""}, {""level"": 4, ""text"": ""臧文仲居蔡章""}, {""level"": 4, ""text"": ""子張問曰令尹子文章""}, {""level"": 4, ""text"": ""季文子三思而後行章""}, {""level"": 4, ""text"": ""寗武子邦有道則知章""}, {""level"": 4, ""text"": ""子在陳章""}, {""level"": 4, ""text"": ""伯夷叔齊章""}, {""level"": 4, ""text"": ""孰謂微生高直章""}, {""level"": 4, ""text"": ""巧言令色足恭章""}, {""level"": 4, ""text"": ""顔淵季路侍章""}, {""level"": 4, ""text"": ""己矣乎章""}, {""level"": 4, ""text"": ""十室之邑章""}]"
Z061516,卷一百二十#p015#s2,120,卷一百二十,15,2,卷一百二十#p015,"他只道博我以文,約我以禮後,見得那天理分明,日用間義理純熟後,不被那人欲来苦楚,自恁地快活,而今只去博文約禮,便自見得。",他只道博我以文約我以禮後見得那天理分明日用間義理純熟後不被那人欲来苦楚自恁地快活而今只去博文約禮便自見得,52,True,False,li_only,"{""raw"": ""(義剛/)""}","[{""level"": 2, ""text"": ""朱子十七""}, {""level"": 3, ""text"": ""訓門人八(雜訓諸門人/者為此卷)""}]"
Z064201,卷一百二十六#p014#s2,126,卷一百二十六,14,2,卷一百二十六#p014,"然而老氏之學,尚自理㑹,自家一箇渾身,釋氏則自家一箇渾身,都不管了。",然而老氏之學尚自理㑹自家一箇渾身釋氏則自家一箇渾身都不管了,29,True,False,li_only,"{""raw"": ""(燾/)""}","[{""level"": 3, ""text"": ""釋氏""}]"
Z051858,卷九十五#p082#s4,95,卷九十五,82,4,卷九十五#p082,"""又問:""屈伸徃來,只是理自如此,亦猶一闔一闢,闔固爲闢之基,而闢亦爲闔之基否?""曰:""氣雖有屈伸,要之方伸之氣,自非既屈之氣。",又問屈伸徃來只是理自如此亦猶一闔一闢闔固爲闢之基而闢亦爲闔之基否曰氣雖有屈伸要之方伸之氣自非既屈之氣,50,True,True,both,"{""raw"": ""(道/夫)""}","[{""level"": 2, ""text"": ""程子之書一(凡入近思録者皆/依次第類為此卷)""}]"
Z068649,卷一百三十四#p060#s1,134,卷一百三十四,60,1,卷一百三十四#p060,因論寗武子義剛言《春秋》時識義理者多。,因論寗武子義剛言春秋時識義理者多,16,True,False,li_only,"{""raw"": ""(義剛畧/淳録)""}","[{""level"": 2, ""text"": ""歴代一""}]"
Z007913,卷十六#p164#s1,16,卷十六,164,1,卷十六#p164,"問:""七章、八章,頗似一意,如何?""曰:""忿懥之類,心上理㑹;親愛之類,事上理會。",問七章八章頗似一意如何曰忿懥之類心上理㑹親愛之類事上理會,28,True,False,li_only,"{""raw"": ""(去偽/)""}","[{""level"": 2, ""text"": ""大學三""}, {""level"": 3, ""text"": ""傳一章釋眀眀徳""}, {""level"": 3, ""text"": ""傳二章釋新民""}, {""level"": 3, ""text"": ""傳三章釋止於至善""}, {""level"": 3, ""text"": ""傳四章釋本末""}, {""level"": 3, ""text"": ""傳五章釋格物致知""}, {""level"": 3, ""text"": ""𫝊六章釋誠意""}, {""level"": 3, ""text"": ""𫝊七章釋正心脩身""}, {""level"": 3, ""text"": ""𫝊八章釋脩身齊家""}, {""level"": 3, ""text"": ""𫝊九章釋齊家治國""}, {""level"": 3, ""text"": ""𫝊十章釋治國平天下""}]"
Z063966,卷一百二十五#p054#s3,125,卷一百二十五,54,3,卷一百二十五#p054,"若見不分曉,焉敢如此道?要之他病,我雖理㑹得,只是不做。",若見不分曉焉敢如此道要之他病我雖理㑹得只是不做,23,True,False,li_only,"{""raw"": ""(友/仁)""}","[{""level"": 2, ""text"": ""老氏(荘/列)""}, {""level"": 3, ""text"": ""老子""}, {""level"": 3, ""text"": ""列子""}, {""level"": 3, ""text"": ""荘子""}, {""level"": 3, ""text"": ""老荘""}, {""level"": 3, ""text"": ""荘列""}, {""level"": 3, ""text"": ""老荘列子""}, {""level"": 2, ""text"": ""老子書""}, {""level"": 3, ""text"": ""道可道章第一""}, {""level"": 3, ""text"": ""谷神不死章第六""}, {""level"": 3, ""text"": ""古之為善士章第十五""}, {""level"": 3, ""text"": ""将欲噏之章第三十六""}, {""level"": 3, ""text"": ""上德不德章第三十八""}, {""level"": 3, ""text"": ""反者道之動章第四十一""}, {""level"": 3, ""text"": ""道生一章第四十二""}, {""level"": 3, ""text"": ""名與身章第四十四""}, {""level"": 3, ""text"": ""天下有道章第四十六""}, {""level"": 3, ""text"": ""治人事天章第五十九""}, {""level"": 2, ""text"": ""荘子書""}, {""level"": 3, ""text"": ""内篇飬生第三""}, {""level"": 3, ""text"": ""外篇天地第十二""}, {""level"": 3, ""text"": ""外篇天運第十四""}, {""level"": 3, ""text"": ""參同契""}, {""level"": 3, ""text"": ""論修飬""}, {""level"": 3, ""text"": ""論道教""}]"
Z033680,卷六十四#p175#s1,64,卷六十四,175,1,卷六十四#p175,"問文理宻察,龜山解云:'理於義也曰:""便是怕如此説。",問文理宻察龜山解云理於義也曰便是怕如此説,20,True,False,li_only,"{""raw"": ""(徳/明)""}","[{""level"": 2, ""text"": ""中庸三""}, {""level"": 3, ""text"": ""第二十章""}, {""level"": 3, ""text"": ""第二十一章""}, {""level"": 3, ""text"": ""第二十二章""}, {""level"": 3, ""text"": ""第二十三章""}, {""level"": 3, ""text"": ""第二十四章""}, {""level"": 3, ""text"": ""第二十五章""}, {""level"": 3, ""text"": ""第二十六章""}, {""level"": 3, ""text"": ""第二十七章""}, {""level"": 3, ""text"": ""第二十八章""}, {""level"": 3, ""text"": ""第二十九章""}, {""level"": 3, ""text"": ""第三十章""}, {""level"": 3, ""text"": ""第三十一章""}, {""level"": 3, ""text"": ""第三十二章""}, {""level"": 3, ""text"": ""第三十三章""}]"
Z012307,卷二十三#p087#s1,23,卷二十三,87,1,卷二十三#p087,"問:""六十而耳順,在人之最末,何也?""曰:""聽最是人所不著力,所聞皆是道理,無一事不是,可見其義精仁熟如此。",問六十而耳順在人之最末何也曰聽最是人所不著力所聞皆是道理無一事不是可見其義精仁熟如此,42,True,False,li_only,"{""raw"": ""(一之/)""}","[{""level"": 2, ""text"": ""論語五""}, {""level"": 3, ""text"": ""為政篇上""}, {""level"": 4, ""text"": ""為政以德章""}, {""level"": 4, ""text"": ""詩三百章""}, {""level"": 4, ""text"": ""道之以政章""}, {""level"": 4, ""text"": ""吾十有五而志于學章""}, {""level"": 4, ""text"": ""孟懿子問孝至子夏問孝章""}]"
Z006247,卷十四#p118#s4,14,卷十四,118,4,卷十四#p118,"""又云:""此是説理,理必須是如此。",又云此是説理理必須是如此,12,True,False,li_only,"{""raw"": ""(胡泳/)""}","[{""level"": 2, ""text"": ""大學一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""序""}, {""level"": 3, ""text"": ""經上""}]"
Z009471,卷十八#p132#s1,18,卷十八,132,1,卷十八#p132,"問意既誠矣一段曰:""不誠是虚偽無實之人,更理會甚正?正如水渾分甚清濁,不虚偽無實,是箇好人了。",問意既誠矣一段曰不誠是虚偽無實之人更理會甚正正如水渾分甚清濁不虚偽無實是箇好人了,40,True,False,li_only,,"[{""level"": 2, ""text"": ""大學五(或問下/)""}, {""level"": 3, ""text"": ""獨其所謂格物致知者一段""}, {""level"": 3, ""text"": ""然則吾子之意亦可得而悉聞一段""}, {""level"": 3, ""text"": ""近世大儒有為格物致知之説一段""}, {""level"": 3, ""text"": ""傳六章""}, {""level"": 3, ""text"": ""傳七章""}, {""level"": 3, ""text"": ""傳九章""}, {""level"": 3, ""text"": ""傳十章""}]"
Z017193,卷三十一#p040#s5,31,卷三十一,40,5,卷三十一#p040,"又云:'今學者多端,固有説得道理,是却自不着身,只把做言語用了。",又云今學者多端固有説得道理是却自不着身只把做言語用了,26,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""論語十三""}, {""level"": 3, ""text"": ""雍也篇二""}, {""level"": 4, ""text"": ""子華使於齊章""}, {""level"": 4, ""text"": ""子謂仲弓章""}, {""level"": 4, ""text"": ""子曰回也章""}, {""level"": 4, ""text"": ""季康子問仲由章""}, {""level"": 4, ""text"": ""季氏使閔子騫為費宰章""}, {""level"": 4, ""text"": ""伯牛有疾章""}, {""level"": 4, ""text"": ""賢哉回也章""}]"
Z039981,卷七十四#p033#s7,74,卷七十四,33,7,卷七十四#p033,"""曰:""順理自是簡底事。",曰順理自是簡底事,8,True,False,li_only,"{""raw"": ""(學/蒙)""}","[{""level"": 2, ""text"": ""易十""}, {""level"": 3, ""text"": ""上繫上""}, {""level"": 4, ""text"": ""右第一章""}, {""level"": 4, ""text"": ""右第二章""}, {""level"": 4, ""text"": ""右第三章(分章今/依夲義)""}, {""level"": 4, ""text"": ""右第四章""}, {""level"": 4, ""text"": ""右第五章""}, {""level"": 4, ""text"": ""右第六章""}, {""level"": 4, ""text"": ""右第七章""}]"
Z057386,卷一百九#p013#s2,109,卷一百九,13,2,卷一百九#p013,"方試官命此題,已欲其立竒説矣,又出題目定,不肯依經文成片叚,都是斷章牽合,是甚麽義理?三十年前,人猶不敢如此,只因一番省試,出""上天之載,無聲無臭,儀刑文王""三句,後遂成例,當時人甚駭之,今遂以為常矣。",方試官命此題已欲其立竒説矣又出題目定不肯依經文成片叚都是斷章牽合是甚麽義理三十年前人猶不敢如此只因一番省試出上天之載無聲無臭儀刑文王三句後遂成例當時人甚駭之今遂以為常矣,84,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""朱子六""}, {""level"": 3, ""text"": ""論取士""}]"
Z043280,卷七十九#p026#s1,79,卷七十九,26,1,卷七十九#p026,"問:""天道福善禍淫,此理定否?""曰:""如何不定?自是道理當如此,賞善罰惡,亦是理當如此。",問天道福善禍淫此理定否曰如何不定自是道理當如此賞善罰惡亦是理當如此,33,True,False,li_only,,"[{""level"": 2, ""text"": ""尚書二""}, {""level"": 3, ""text"": ""禹貢""}, {""level"": 3, ""text"": ""𦙍征""}, {""level"": 3, ""text"": ""湯誓""}, {""level"": 3, ""text"": ""仲虺之誥""}, {""level"": 3, ""text"": ""湯誓""}, {""level"": 3, ""text"": ""總説伊訓太甲説命""}, {""level"": 3, ""text"": ""伊訓""}, {""level"": 3, ""text"": ""太甲""}, {""level"": 3, ""text"": ""咸有一徳""}, {""level"": 3, ""text"": ""説命""}, {""level"": 3, ""text"": ""西伯戡黎""}, {""level"": 3, ""text"": ""泰誓""}, {""level"": 3, ""text"": ""武成""}, {""level"": 3, ""text"": ""洪範""}, {""level"": 3, ""text"": ""旅獒""}, {""level"": 3, ""text"": ""金縢""}, {""level"": 3, ""text"": ""大誥""}, {""level"": 3, ""text"": ""總論康誥梓材""}, {""level"": 3, ""text"": ""康誥""}, {""level"": 3, ""text"": ""酒誥""}, {""level"": 3, ""text"": ""梓材""}, {""level"": 3, ""text"": ""召誥洛誥""}, {""level"": 3, ""text"": ""無逸""}, {""level"": 3, ""text"": ""君奭""}, {""level"": 3, ""text"": ""多方""}, {""level"": 3, ""text"": ""立政""}, {""level"": 3, ""text"": ""周官""}, {""level"": 3, ""text"": ""顧命康王之誥""}, {""level"": 3, ""text"": ""君牙""}, {""level"": 3, ""text"": ""冏命""}, {""level"": 3, ""text"": ""呂刑""}, {""level"": 3, ""text"": ""秦誓費誓""}]"
Z063492,卷一百二十四#p039#s1,124,卷一百二十四,39,1,卷一百二十四#p039,迎而距之(謂陸氏不窮/理○方子),迎而距之謂陸氏不窮理方子,12,True,False,li_only,,"[{""level"": 3, ""text"": ""陸氏""}]"
Z014679,卷二十七#p015#s2,27,卷二十七,15,2,卷二十七#p015,"忠恕本是學者事,曾子特借来形容夫子一貫道理,今且粗解之,忠便是一,恕便是貫,有這忠了,便做出許多恕来。",忠恕本是學者事曾子特借来形容夫子一貫道理今且粗解之忠便是一恕便是貫有這忠了便做出許多恕来,44,True,False,li_only,"{""raw"": ""(淳/)""}","[{""level"": 2, ""text"": ""論語九""}, {""level"": 3, ""text"": ""里仁篇下""}, {""level"": 4, ""text"": ""子曰參乎章""}, {""level"": 4, ""text"": ""君子喻於義章""}, {""level"": 4, ""text"": ""見賢思齊焉章""}, {""level"": 4, ""text"": ""事父母幾諫章""}, {""level"": 4, ""text"": ""父母在章""}, {""level"": 4, ""text"": ""父母之年章""}, {""level"": 3, ""text"": ""古者言之不出章""}, {""level"": 4, ""text"": ""以約失之章""}, {""level"": 4, ""text"": ""君子欲訥於言章""}, {""level"": 4, ""text"": ""徳不孤章""}, {""level"": 4, ""text"": ""事君數章""}]"
Z003860,卷九#p062#s3,9,卷九,62,3,卷九#p062,"理㑹得一寸,便是一寸,一尺便是一尺,漸漸理㑹去便多。",理㑹得一寸便是一寸一尺便是一尺漸漸理㑹去便多,22,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""學三""}, {""level"": 3, ""text"": ""論知行""}]"
Z034279,卷六十六#p009#s57,66,卷六十六,9,57,卷六十六#p009,"若似而今説時,便只是秀才用得,别人都用不得了,而今人便説道解明理事來,便看道理如何後,作區處。",若似而今説時便只是秀才用得别人都用不得了而今人便説道解明理事來便看道理如何後作區處,41,True,False,li_only,"{""raw"": ""(義剛○/淳録略)""}","[{""level"": 2, ""text"": ""易二""}, {""level"": 3, ""text"": ""綱領中""}, {""level"": 4, ""text"": ""卜筮""}, {""level"": 4, ""text"": ""象""}]"
Z021202,卷三十七#p019#s3,37,卷三十七,19,3,卷三十七#p019,"""行夫云:""仁者順理,故不憂。",行夫云仁者順理故不憂,10,True,False,li_only,"{""raw"": ""(賀孫○恪/錄别出)""}","[{""level"": 2, ""text"": ""論語十九""}, {""level"": 3, ""text"": ""子罕篇下""}, {""level"": 4, ""text"": ""法語之言章""}, {""level"": 4, ""text"": ""三軍可奪帥章""}, {""level"": 4, ""text"": ""衣敝緼袍章""}, {""level"": 4, ""text"": ""知者不惑章""}, {""level"": 4, ""text"": ""可與共學章""}, {""level"": 4, ""text"": ""唐棣之華章""}]"
Z003660,卷八#p159#s1,8,卷八,159,1,卷八#p159,"因説索麪曰:""今人於飲食動使之物,日極其精巧,到得義理,却不理㑹,漸漸昏蔽了,都不知。",因説索麪曰今人於飲食動使之物日極其精巧到得義理却不理㑹漸漸昏蔽了都不知,35,True,False,li_only,"{""raw"": ""(廣/)""}","[{""level"": 2, ""text"": ""學二""}, {""level"": 3, ""text"": ""總論為學之方""}]"
Z028837,卷五十八#p041#s6,58,卷五十八,41,6,卷五十八#p041,"所以偏處,亦只是有些私意,却是一種義理上私意。",所以偏處亦只是有些私意却是一種義理上私意,20,True,False,li_only,"{""raw"": ""(謨/)""}","[{""level"": 2, ""text"": ""孟子八""}, {""level"": 3, ""text"": ""萬章上""}, {""level"": 4, ""text"": ""問舜徃于田章(并下/章)""}, {""level"": 4, ""text"": ""象日以殺舜為事章""}, {""level"": 4, ""text"": ""咸丘蒙問章""}, {""level"": 4, ""text"": ""問堯以天下與舜章""}, {""level"": 4, ""text"": ""問人有言章""}, {""level"": 4, ""text"": ""問伊尹以割烹要湯章""}, {""level"": 4, ""text"": ""問或謂孔子於衛章""}, {""level"": 3, ""text"": ""萬章下""}, {""level"": 4, ""text"": ""伯夷目不視惡色章""}, {""level"": 4, ""text"": ""北宫錡問曰章""}, {""level"": 4, ""text"": ""萬章曰敢問交際章""}, {""level"": 4, ""text"": ""仕非為貧章""}, {""level"": 4, ""text"": ""萬章問士不託諸侯章""}]"
Z002619,卷六#p007#s1,6,卷六,7,1,卷六#p007,"理者有條理,仁義禮智皆有之。",理者有條理仁義禮智皆有之,12,True,False,li_only,"{""raw"": ""(節/)""}","[{""level"": 2, ""text"": ""性理三""}, {""level"": 3, ""text"": ""仁義禮智等名義""}]"
Z052951,卷九十七#p031#s8,97,卷九十七,31,8,卷九十七#p031,"脉理貫通乎一身,仁之理亦是恁地。",脉理貫通乎一身仁之理亦是恁地,14,True,False,li_only,"{""raw"": ""(道/夫)""}","[{""level"": 2, ""text"": ""程子之書三(此卷係遺書中非入近思與四書/等注者以類而從别為一卷文集)""}]"
Z016514,卷二十九#p123#s3,29,卷二十九,123,3,卷二十九#p123,"然則聖人殆不及曾㸃邪?""曰:""聖人言志,雖有及物之意,然亦莫非循其理之自然,使物各得其所而已,不勞焉,又何害於天理之流行哉?蓋曾㸃所言,却是意思,聖人所言,盡是事實。",然則聖人殆不及曾㸃邪曰聖人言志雖有及物之意然亦莫非循其理之自然使物各得其所而已不勞焉又何害於天理之流行哉蓋曾㸃所言却是意思聖人所言盡是事實,69,True,False,li_only,,"[{""level"": 2, ""text"": ""論語十一""}, {""level"": 3, ""text"": ""公冶長下""}, {""level"": 4, ""text"": ""子路有聞章""}, {""level"": 4, ""text"": ""子貢問曰孔文子章""}, {""level"": 4, ""text"": ""子謂子産章""}, {""level"": 4, ""text"": ""臧文仲居蔡章""}, {""level"": 4, ""text"": ""子張問曰令尹子文章""}, {""level"": 4, ""text"": ""季文子三思而後行章""}, {""level"": 4, ""text"": ""寗武子邦有道則知章""}, {""level"": 4, ""text"": ""子在陳章""}, {""level"": 4, ""text"": ""伯夷叔齊章""}, {""level"": 4, ""text"": ""孰謂微生高直章""}, {""level"": 4, ""text"": ""巧言令色足恭章""}, {""level"": 4, ""text"": ""顔淵季路侍章""}, {""level"": 4, ""text"": ""己矣乎章""}, {""level"": 4, ""text"": ""十室之邑章""}]"
Z022638,卷四十一#p041#s7,41,卷四十一,41,7,卷四十一#p041,"聽亦然,天下豈有此理?""坐間舉佛書,亦有克己底說話,先生曰:""所以不可行者,却無復禮一段事。",聽亦然天下豈有此理坐間舉佛書亦有克己底說話先生曰所以不可行者却無復禮一段事,37,True,False,li_only,"{""raw"": ""(明/作)""}","[{""level"": 2, ""text"": ""論語二十三""}, {""level"": 3, ""text"": ""顔淵篇上""}, {""level"": 4, ""text"": ""顔淵問仁章""}]"
Z011814,卷二十二#p119#s6,22,卷二十二,119,6,卷二十二#p119,"只此小小文義間,要用理㑹。",只此小小文義間要用理㑹,11,True,False,li_only,"{""raw"": ""(南升○倪/録别出)""}","[{""level"": 2, ""text"": ""論語四""}, {""level"": 3, ""text"": ""學而篇下""}, {""level"": 4, ""text"": ""慎終追逺章""}, {""level"": 4, ""text"": ""夫子至於是邦章""}, {""level"": 4, ""text"": ""父在觀其志章""}, {""level"": 4, ""text"": ""禮之用和為貴章""}, {""level"": 4, ""text"": ""信近於義章""}, {""level"": 4, ""text"": ""君子食無求飽章""}, {""level"": 4, ""text"": ""貧而無諂章""}, {""level"": 4, ""text"": ""不患人之不己知章""}]"
Z008663,卷十七#p051#s3,17,卷十七,51,3,卷十七#p051,"今所謂顧諟者,只是心裏常常存著此理在。",今所謂顧諟者只是心裏常常存著此理在,17,True,False,li_only,"{""raw"": ""(壯祖/)""}","[{""level"": 2, ""text"": ""大學四(或問上/)""}, {""level"": 3, ""text"": ""或問吾子以為大人之學一叚""}, {""level"": 3, ""text"": ""此篇所謂在明明徳一叚""}, {""level"": 3, ""text"": ""知止而後有定以下一叚""}, {""level"": 3, ""text"": ""古之欲明明徳扵天下一叚""}, {""level"": 3, ""text"": ""治國平天下者諸侯之事一叚""}, {""level"": 2, ""text"": ""傳一章""}, {""level"": 3, ""text"": ""然則其曰克明徳一叚""}, {""level"": 3, ""text"": ""顧諟天之明命一叚""}, {""level"": 3, ""text"": ""是三者固皆自明之事一叚""}, {""level"": 2, ""text"": ""傳二章""}, {""level"": 3, ""text"": ""或問盤之有銘一叚""}, {""level"": 2, ""text"": ""傳三章""}, {""level"": 3, ""text"": ""復引淇澳之詩一叚""}]"
Z005305,卷十三#p033#s7,13,卷十三,33,7,卷十三#p033,"要須驗之此心真知得如何是天理,如何是人欲,幾微間極索理㑹,此心常常要惺覺,莫令頃刻悠悠憒憒大雅》云:""此只是持敬為要。",要須驗之此心真知得如何是天理如何是人欲幾微間極索理㑹此心常常要惺覺莫令頃刻悠悠憒憒大雅云此只是持敬為要,51,True,False,li_only,"{""raw"": ""(大雅/)""}","[{""level"": 2, ""text"": ""學七""}, {""level"": 3, ""text"": ""力行""}]"
Z060230,卷一百十七#p047#s5,117,卷一百十七,47,5,卷一百十七#p047,"事親中自有箇事親底道理;事長中,自有箇事長底道理。",事親中自有箇事親底道理事長中自有箇事長底道理,22,True,False,li_only,"{""raw"": ""(義剛/同)""}","[{""level"": 2, ""text"": ""朱子十四""}, {""level"": 3, ""text"": ""訓門人五""}]"
Z004381,卷十一#p051#s2,11,卷十一,51,2,卷十一#p051,"但却又添了一重事,不若且依文看,逐處各自見箇道理,久之自然貫通,不須如此費力也。",但却又添了一重事不若且依文看逐處各自見箇道理久之自然貫通不須如此費力也,35,True,False,li_only,,"[{""level"": 2, ""text"": ""學五""}, {""level"": 3, ""text"": ""讀書法下""}]"
Z019524,卷三十四#p195#s5,34,卷三十四,195,5,卷三十四#p195,"如今須是自於這裏,著意思量道如何不欲仁,却欲利禄,如何不好徳,却只好色?於此猛省,恐有箇道理。",如今須是自於這裏著意思量道如何不欲仁却欲利禄如何不好徳却只好色於此猛省恐有箇道理,40,True,False,li_only,"{""raw"": ""(㽦/)""}","[{""level"": 2, ""text"": ""論語十六""}, {""level"": 3, ""text"": ""述而篇""}, {""level"": 4, ""text"": ""述而不作章""}, {""level"": 4, ""text"": ""黙而識之章""}, {""level"": 4, ""text"": ""徳之不脩章""}, {""level"": 4, ""text"": ""子之燕居章""}, {""level"": 4, ""text"": ""甚矣吾衰章""}, {""level"": 4, ""text"": ""志於道章""}, {""level"": 4, ""text"": ""自行束脩章""}, {""level"": 4, ""text"": ""不憤不啓章""}, {""level"": 4, ""text"": ""子食於有喪者之側章""}, {""level"": 4, ""text"": ""子謂顔淵曰章""}, {""level"": 4, ""text"": ""富而可求章""}, {""level"": 4, ""text"": ""子在齊聞韶章""}, {""level"": 4, ""text"": ""冉有曰夫子為衞君乎章""}, {""level"": 4, ""text"": ""飯疏食章""}, {""level"": 4, ""text"": ""加我數年章""}, {""level"": 4, ""text"": ""子所雅言章""}, {""level"": 4, ""text"": ""葉公問孔子於子路章""}, {""level"": 4, ""text"": ""我非生而知之者章""}, {""level"": 4, ""text"": ""子不語怪力亂神章""}, {""level"": 4, ""text"": ""三人行章""}, {""level"": 4, ""text"": ""天生徳於予章""}, {""level"": 4, ""text"": ""二三子以我為隠乎章""}, {""level"": 4, ""text"": ""子以四教章""}, {""level"": 4, ""text"": ""聖人吾不得而見之章""}, {""level"": 4, ""text"": ""盖有不知而作之者章""}, {""level"": 4, ""text"": ""仁逺乎哉章""}, {""level"": 4, ""text"": ""陳司敗問昭公章""}, {""level"": 4, ""text"": ""子與人歌而善章""}, {""level"": 4, ""text"": ""文莫吾猶人也章""}, {""level"": 4, ""text"": ""若聖與仁章""}, {""level"": 4, ""text"": ""子疾病章""}, {""level"": 4, ""text"": ""奢則不孫章""}, {""level"": 4, ""text"": ""君子坦蕩蕩章""}, {""level"": 4, ""text"": ""子温而厲章""}]"
Z062955,卷一百二十二#p017#s7,122,卷一百二十二,17,7,卷一百二十二#p017,"大率《左傳》,只道得禍福利害底説話,於義理上,全然理㑹不得。",大率左傳只道得禍福利害底説話於義理上全然理㑹不得,24,True,False,li_only,"{""raw"": ""(木之/)""}","[{""level"": 3, ""text"": ""吕伯恭""}]"
Z003809,卷九#p049#s1,9,卷九,49,1,卷九#p049,"而今看道理不見,不是不知,只是為物塞了。",而今看道理不見不是不知只是為物塞了,17,True,False,li_only,"{""raw"": ""(夔孫/)""}","[{""level"": 2, ""text"": ""學三""}, {""level"": 3, ""text"": ""論知行""}]"
Z021188,卷三十七#p017#s1,37,卷三十七,17,1,卷三十七#p017,"或問勇者不懼,舉程子眀理可以治懼之說曰:""眀理固是能勇,然便接那不懼未得。",或問勇者不懼舉程子眀理可以治懼之說曰眀理固是能勇然便接那不懼未得,32,True,False,li_only,"{""raw"": ""(燾/)""}","[{""level"": 2, ""text"": ""論語十九""}, {""level"": 3, ""text"": ""子罕篇下""}, {""level"": 4, ""text"": ""法語之言章""}, {""level"": 4, ""text"": ""三軍可奪帥章""}, {""level"": 4, ""text"": ""衣敝緼袍章""}, {""level"": 4, ""text"": ""知者不惑章""}, {""level"": 4, ""text"": ""可與共學章""}, {""level"": 4, ""text"": ""唐棣之華章""}]"
Z024957,卷四十六#p015#s10,46,卷四十六,15,10,卷四十六#p015,"今有人自道心正了,外面任其箕踞無禮,是得不得,亦有人心下己自近正,外面視聴舉止,自大段有病痛,公道如何?視會明,聴會聰,也只是就視聴上理會。",今有人自道心正了外面任其箕踞無禮是得不得亦有人心下己自近正外面視聴舉止自大段有病痛公道如何視會明聴會聰也只是就視聴上理會,60,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""論語二十八""}, {""level"": 3, ""text"": ""季氏篇""}, {""level"": 4, ""text"": ""季氏將伐顓臾章""}, {""level"": 4, ""text"": ""益者三樂章""}, {""level"": 4, ""text"": ""侍於君子有三愆章""}, {""level"": 4, ""text"": ""君子有三戒章""}, {""level"": 4, ""text"": ""君子有三畏章""}, {""level"": 2, ""text"": ""(天命是箇總頭否曰固是人若不畏這箇道理以下/事無縁㑹做得又問若不知得這箇道理如何㑹畏)""}, {""level"": 2, ""text"": ""(曰須是先知得方㑹畏但知得有淺深工夫便隨深/淺做去事事物物皆有箇天命若知得盡自是無所)""}, {""level"": 2, ""text"": ""(不畏惟恐/走失了)""}, {""level"": 4, ""text"": ""君子有九思章""}, {""level"": 4, ""text"": ""見善如不及章""}]"
Z022412,卷四十一#p013#s5,41,卷四十一,13,5,卷四十一#p013,"今且將義利兩字,分箇界限,緊緊走從這邊來,其間細碎工夫,又一靣理㑹,如做屋柱一般,且去了一重麄皮,又慢慢出細。",今且將義利兩字分箇界限緊緊走從這邊來其間細碎工夫又一靣理㑹如做屋柱一般且去了一重麄皮又慢慢出細,47,True,False,li_only,"{""raw"": ""(雉/)""}","[{""level"": 2, ""text"": ""論語二十三""}, {""level"": 3, ""text"": ""顔淵篇上""}, {""level"": 4, ""text"": ""顔淵問仁章""}]"
Z052770,卷九十六#p082#s15,96,卷九十六,82,15,卷九十六#p082,"所以程先生云'一而二,二而一也曰:""他己説出,但人不去㸔有王某者,便罵學不躐等""之說,說只是一箇道理。",所以程先生云一而二二而一也曰他己説出但人不去㸔有王某者便罵學不躐等之說說只是一箇道理,42,True,False,li_only,"{""raw"": ""(䕫/孫)""}","[{""level"": 2, ""text"": ""程子之書二""}]"
